9569.60
16661.90
14489.80
14734.10
9439.80
14984.90
15697.50
21424.90
21645.80
15830.40
11319.10
21772.20
14376.70
7838.10
3417.30
7139.00
5949.70
11236.30
19601.20
23013.30
22301.60
21305.20
26007.40
16919.80
22577.40
28757.30
20824.60
10548.30
