5942.10
10825.00
9661.30
2334.20
11415.80
16777.50
24126.40
18565.90
17654.60
16215.60
22014.90
33674.50
30940.10
30156.40
31725.40
30032.20
33490.60
29524.20
23379.40
25810.40
24276.50
24710.50
