-81409.10
-93834.41
-80287.50
-73955.80
-67743.30
-57539.70
-50511.10
-51790.80
-62510.00
-63004.90
-67957.80
-57084.90
-60343.50
-62150.00
-65095.90
-68833.30
-58672.40
-61967.20
-88218.21
-89799.71
-85994.10
-84597.60
-102960.30
-87631.00
-79256.50
-77954.30
