-31103.00
-21093.50
-14414.30
-8706.91
-4112.09
-9576.41
-15046.80
-5500.30
-12712.20
-6553.80
-13857.59
-9616.70
-20709.09
-28475.41
-32277.80
-32222.50
-19996.20
-13605.50
-19028.70
-17284.41
-16971.30
-21588.91
-26015.70
-27548.09
-57050.09
-87139.21
-76866.80
-67116.30
-73283.60
-18126.20
136485.50
148887.09
148750.00
